AREA building outer=1 offset=2772676 size=4 clippings=0 points=(0.220,247.532)(4.533,247.331)(4.720,252.352)(0.345,252.603)
AREA building outer=1 offset=2708895 size=5 clippings=0 points=(1.783,74.397)(0.908,78.615)(5.158,79.519)(6.033,75.301)(5.533,75.201)
AREA building outer=1 offset=2708940 size=17 clippings=0 points=(14.908,55.266)(15.033,56.019)(15.158,61.492)(6.720,61.995)(3.720,62.095)(1.783,74.397)(5.533,75.201)(6.970,65.761)(12.908,65.560)(13.533,65.911)(13.595,71.937)(11.845,71.987)(11.970,75.401)(22.408,75.050)(22.283,71.585)(17.033,71.635)(17.158,55.065)
AREA amenity_school_building outer=1 offset=2726917 size=16 clippings=0 points=(5.408,207.261)(2.345,207.512)(3.533,223.731)(3.158,223.781)(3.283,225.287)(3.658,225.287)(4.095,230.660)(7.158,230.560)(6.783,226.292)(11.158,225.739)(10.908,223.028)(6.533,223.128)(5.845,214.843)(10.220,214.240)(10.033,211.579)(5.720,211.629)
AREA building outer=1 offset=2727464 size=5 clippings=0 points=(5.533,194.607)(3.095,197.469)(4.908,198.976)(7.345,196.114)(6.408,195.360)
AREA building outer=1 offset=2709166 size=10 clippings=0 points=(9.470,51.098)(4.095,51.952)(4.658,55.517)(3.720,62.095)(6.720,61.995)(6.845,60.438)(8.158,60.338)(8.470,57.676)(10.345,57.475)(10.220,56.722)
AREA building outer=1 offset=2772967 size=4 clippings=0 points=(7.720,230.509)(3.720,230.660)(3.908,234.275)(7.845,234.075)
AREA amenity_building outer=1 offset=2724623 size=13 clippings=0 points=(4.283,141.231)(4.845,141.683)(4.658,141.883)(4.595,142.586)(4.845,143.239)(5.345,143.641)(6.033,143.741)(6.658,143.490)(6.845,143.289)(7.408,143.741)(12.220,137.666)(9.158,135.205)(6.033,139.021)
AREA building outer=1 offset=2771922 size=4 clippings=0 points=(4.533,247.331)(6.908,247.180)(7.158,252.302)(4.720,252.352)
AREA building outer=1 offset=2727151 size=5 clippings=0 points=(7.345,196.114)(4.908,198.976)(8.783,202.240)(11.220,199.377)(9.283,197.720)
